http://www.stylecraze.com/articles/celebrity-inspired-bob-hairstyles-for-dark-skinned-women/;Feathered Highlights Layered Bob;If you are someone who has fine hair, I recommend that you go for this look. This long bob has been cut into layers, each of which has been highlighted with a light brown color to create some movement and dimension in your hair. Part your hair on one side and style it in a feathered manner to highlight your highlights!;http://cdn2.stylecraze.com/wp-content/uploads/2015/06/Feathered-Highlights-Layered-Bob.jpg;Feathered Highlights Layered Bob;https://www.instagram.com/p/BMRkaidhrY9/
http://www.stylecraze.com/articles/celebrity-inspired-bob-hairstyles-for-dark-skinned-women/;Ultra Contrast Bob Cut;Some of us (read: me) are too hesitant to dye our hair even in one color. Then, there are those who just go for it in the most baller way possible. This gorgeous lady has left her hair at the top and bottom in her natural color and gone for a bleached blonde shade in the middle section of her hair. She has then straightened her bob, making her brown hair at the top drape down on her blonde locks like a curtain.;http://cdn2.stylecraze.com/wp-content/uploads/2015/06/Ultra-Contrast-Bob-Cut.jpg;Ultra Contrast Bob Cut;https://www.instagram.com/p/BIpmijCDecu/
http://www.stylecraze.com/articles/celebrity-inspired-bob-hairstyles-for-dark-skinned-women/;Casually Wavy Uneven Bob;There are asymmetrical bobs and then there are downright uneven cuts. This haircut falls in the latter category, but in the best way possible. This uneven bob has been styled in some loose waves and with minimal product to keep the overall look casual and fresh.;http://cdn2.stylecraze.com/wp-content/uploads/2015/06/Casually-Wavy-Uneven-Bob.jpg;Casually Wavy Uneven Bob;https://www.instagram.com/p/BJ_aflBj1kT/
http://www.stylecraze.com/articles/celebrity-inspired-bob-hairstyles-for-dark-skinned-women/;D Crochet Braids Bob;Anyone can do a simple A-line bob. But, do your A-line bob up in 3D crochet braids and you have something really special at hand. This side parted look is nothing if not edgy and badass. Add a few bronze beads and put on your best clothes to take the world by storm.;http://cdn2.stylecraze.com/wp-content/uploads/2015/06/3D-Crochet-Braids-Bob.jpg;D Crochet Braids Bob;https://www.instagram.com/p/BMG0GPyhGNA/
http://www.stylecraze.com/articles/celebrity-inspired-bob-hairstyles-for-dark-skinned-women/;Blonde Ombre Lob;Ciara strikes again with her signature long bob look. But, this time she has switched up the color by going for a cool toned blonde ombre and dark roots. Though she has maintained her center parting, this time she has styled her lob in some subtle relaxed waves that soften her overall look.;http://cdn2.stylecraze.com/wp-content/uploads/2015/06/Blonde-Ombre-Lob.jpg;Blonde Ombre Lob;
http://www.stylecraze.com/articles/celebrity-inspired-bob-hairstyles-for-dark-skinned-women/;Indigo Blue Asymmetrical Bob;Sport this look if you dare. This look truly is a study in contrasts with its sharp, long cut on one side and short, blunt one on the other. The indigo blue hue seriously ups the cool factor of this look. Let's be real, anyone sporting this cut and color would look baller as hell.;http://cdn2.stylecraze.com/wp-content/uploads/2015/06/Indigo-Blue-Asymmetrical-Bob.jpg;Indigo Blue Asymmetrical Bob;https://www.instagram.com/p/BMM0F2rAS59/?taken-by=glenn_hairartist87
http://www.stylecraze.com/articles/celebrity-inspired-bob-hairstyles-for-dark-skinned-women/;Super Swooped Bob;If your style is quite out there and you lean towards more dramatic looks, try out this bob cut for size. This curly bob hairstyle, the focal point of which are the big bangs swooping down one side, is sure to add an element of mystery to your overall look. The subtle highlights added to the bangs round off the look perfectly.;http://cdn2.stylecraze.com/wp-content/uploads/2015/06/Super-Swooped-Bob.jpg;Super Swooped Bob;https://www.instagram.com/p/BMEuBlDg-P8/
http://www.stylecraze.com/articles/celebrity-inspired-bob-hairstyles-for-dark-skinned-women/;Fuchsia Curly Bob;This model is working her bright mid-length bob like it's nobody's business. The messy curls and swooping side bangs are fun and flirty, to say the least. The bright pop of color added by the fuchsia shade makes this style ultra feminine and totally badass.;http://cdn2.stylecraze.com/wp-content/uploads/2015/06/Fuchsia-Curly-Bob.jpg;Fuchsia Curly Bob;https://www.instagram.com/p/BKVozt0BJo1/
http://www.stylecraze.com/articles/celebrity-inspired-bob-hairstyles-for-dark-skinned-women/;Platinum Pixie Bob;Can't choose between getting a pixie cut or a bob cut? Well, here's a style that gives you the best of both worlds! In terms of length, the pixie bob style saddles the line between these two styles. In this particular look, the model's hair has been styled in Marcel waves that lay flat on her head. The platinum blonde coloring given at the top creates a mesmerizing effect when paired with the super structured curls.;http://cdn2.stylecraze.com/wp-content/uploads/2015/06/Platinum-Pixie-Bob.jpg;Platinum Pixie Bob;https://www.instagram.com/p/BKW2VNJBVtu/
http://www.stylecraze.com/articles/celebrity-inspired-bob-hairstyles-for-dark-skinned-women/;Golden Brown And Maroon Short Bob;God, I love it when I see a unique hair color combo. This super short and curly bob has been dyed in a fabulous golden brown color and subtly highlighted with a gorgeous maroon shade. The bob itself is super voluminous at the back and finished off with some swooped bangs in the front.;http://cdn2.stylecraze.com/wp-content/uploads/2015/06/Golden-Brown-And-Maroon-Short-Bob.jpg;Golden Brown And Maroon Short Bob;https://www.instagram.com/p/BLPLutmAaFT/
http://www.stylecraze.com/articles/celebrity-inspired-bob-hairstyles-for-dark-skinned-women/;Caramel Toned Long Bob;I'm absolutely in love with this caramel toned hair look. It's not quite ombre as it transitions pretty abruptly from dark roots to caramel ends. Nevertheless, the result is pretty striking. The long bob has been cut into blunt ends and the bangs have been swept to the side to finish off the look.;http://cdn2.stylecraze.com/wp-content/uploads/2015/06/Caramel-Toned-Long-Bob.jpg;Caramel Toned Long Bob;https://www.instagram.com/p/BMU6AOJDQZI/
http://www.stylecraze.com/articles/celebrity-inspired-bob-hairstyles-for-dark-skinned-women/;Goldilocks Bob;It's time for all your childhood dreams of looking like a fairytale character coming true! This short and curly bob is as classy as it is. But colored in a golden blonde shade, the whole look exudes refined elegance. Style this bob with gold and dewy makeup to look like an absolute goddess.;http://cdn2.stylecraze.com/wp-content/uploads/2015/06/Goldilocks-Bob.jpg;Goldilocks Bob;https://www.instagram.com/p/BLyXXyDjxK1/?taken-by=foreignbeautyinc
